Certainty,Exposant,Match,Titre
,"Correard, feu Louis",,2
,"Correja, Henry",,1
,"Correns, Jos",,1
,"Corrodi, Arnoldo",,3
,"Corrodi, Hermann ",,1
,"Corrodi, Hermanno",,2
,"Corrodi, Salomon",,4
,"Corroller, Ernest",,6
,"Corroller, Ernest ",,1
,"Corréard, L.",,3
,"Corréard, Louis-Frédéric",,2
,"Corsi, comte Hyacinthe",,1
,"Corson, Mlle Hélène",,5
,"Corta, Paul",,1
,"Corta, Paul ",,1
,"Cortazzo, Oneste",,2
,"Cortazzo, Oreste",,6
,"Cortes, Antonio",,1
,"Cortese, Frédéric",,4
,"Cortès Y Aguilar, Antonio",,2
,"Cortès, Antonio",,14
,"Cortès, Edouardo",,2
,"Cortèse, Federico",,1
,"Cosmann, Hermann-Maurice",,3
,"Cossman, Hermann-Maurice",,3
,"Cossmann, Herman-Maurice",,3
,"Cossmann, Hermann-Maurice",,1
,"Cossmann, Maurice",,26
,"Cosson, Paul",,1
,"Costa, Antonio",,2
,"Costa, G.",,1
,"Costa, Giovanni",,2
,"Coste, Joseph",,1
,"Coste, Numa-Augustin",,3
,"Costeau, Georges",,4
,"Costil, Léonce-Auguste-Alfred",,2
,"Cot, Auguste",,1
,"Cotard, Charles",,1
,"Cote, Théodore",,1
,"Cotel-Hébert, Amand",,1
,"Cotelle-Hébert, Amand",,5
,"Cotelle-Hébert, Amand                                                                ",,1
,"Cotti, Antoine-Marie",,4
,"Cotti, Antonio",,5
,"Cotti, Antonio-Maria",,1
,"Cottin, Eugène",,2
,"Cottin, Jean ",,1
,"Cottin, Jean-Joseph",,1
,"Cottin, Pierre",,19
,"Cottin, Pierre ",,1
,"Cottinet, René",,1
,"Coté, Hippolyte",,13
,"Coubertin, Charles de",,30
,"Couder, Alexandre",,64
,"Couder, Alexandre ",,2
,"Couder, Emile-Gustave",,18
,"Couder, Emile-Gustave ",,2
,"Couder, feu Alexandre",,2
,"Couffon, Auguste de",,2
,"Cougny, Mme Elina",,1
,"Coulange-Lautrec, Emmanuel",,3
,"Coulon, Louis",,12
,"Coulon, Léo",,1
,"Coulon, Paul-Frédéric-Léo",,8
,"Coulon, feu Louis",,4
,"Coumont, Charles",,1
,"Courajod, Alexis",,8
,"Courajod, Alexis ",,1
,"Courant, Francis-Auguste-Maurice",,2
,"Courant, Maurice-Francis",,2
,"Courant, Maurice-Francis-Auguste",,12
,"Courant, Maurice-Francis-Auguste ",,1
,"Couraye Du Parc, Mme Marguerite",,2
,"Couraye de Parc, Mlle Marguerite",,1
,"Couraye du Parc, Léonor",,2
,"Couraye du Parc, Léonor-Charles-Julien",,2
,"Courbe, Emile-Jean-Claude",,5
,"Courbe, Jean-Claude-Emile",,2
,"Courbe, Mlle Marie",,4
,"Courbe, Mlle Marie ",,1
,"Courbe, Mlle Marie-Emilie-Eugènie",,1
,"Courbe, Mlle Nathalie-Blandine",,1
,"Courbe, Mlle Nathalie-Blandine ",,1
,"Courboin, Eugène",,4
,"Courcy, Alexandre-Frédéric de",,2
,"Courcy, Frédéric de",,4
,"Courdouan, Joseph-François-Vincent",,6
,"Courdouan, Joseph-François-Vincent ",,1
,"Courdouan, Vincent",,27
,"Courdouan, Vincent-Jean-François",,2
,"Courdouan, Vincent-Joseph-François",,5
,"Couriant, Marcellus",,1
,"Cournerie, Louis",,3
,"Cournol, Jules-Charles-Georges",,1
,"Court, Joseph",,6
,"Court, Joseph-Desiré",,2
,"Court, Joseph-Désiré",,31
,"Court, feu Joseph-Désiré",,2
,"Courtier, Louis",,1
,"Courtin, Georges",,2
,"Courtin, Mlle Caroline",,7
,"Courtin, Mlle Caroline ",,2
,"Courtois, Charles-Joseph",,2
,"Courtois, E.",,2
,"Courtois, Jean-Baptiste",,14
,"Courtois-Valpinçon, Mlle Céline",,1
,"Courtois-Valpinçon, Mme Céline",,1
,Cousin,,3
,"Cousin, Charles",,3
,"Cousin, Gustave-Victor",,2
,"Cousin, Victor",,6
,"Cousin, Victor ",,2
,"Cousin, Victor-Gustave",,7
,"Coussedière, Etienne-Joseph",,1
,"Coussidière, Etienne-Joseph",,1
,"Coussin, Mme Laure (née Barsac)",,1
,"Coussy, Jean-François",,2
,"Cousturier, Cesaire",,2
,"Cousturier, Césaire",,2
,"Coutan, Ferdinand",,1
,"Coutan, Mme Suzanne (née Desbeaux)",,1
,"Coutan, Paul-Auguste",,2
,"Coutel, A.",,2
,"Coutel, Antoine",,13
,"Coutel, Antoine-Marius",,4
,"Coutil, Auguste",,2
,"Couture, Thomas",,9
,"Couture, feu Thomas",,1
,"Couturier, Léon",,1
,"Couturier, Léon-Lucien",,5
,"Couturier, Léon-Lucien ",,1
,"Couturier, Léon-Lucien-Antoine",,4
,"Couturier, Sébastien",,1
,Couty,,1
,Couty Frédéric,,1
,"Couty, Frédéric",,20
,"Couty, Frédéric ",,2
,Couveley,,12
,"Couveley, Adolphe",,12
,"Couverchel, Alfred",,13
,"Couverchel, Victor-Emile",,1
,"Couverghel, Alfred",,2
,"Cox, Kenyon",,3
,"Coëssin de La Fosse, Charles",,2
,"Coïc, Michel",,4
,"Cramer, Alphonse de",,1
,"Cramer, Louise",,1
,"Cranch, Christophe-P.",,6
,"Cranch, Christopher-Pearse",,1
,"Crapelet, Amable",,3
,"Crapelet, Amable-Louis",,1
,"Crapelet, Louis-Amable",,10
,"Crauk, Charles-Alexandre",,39
,"Crauk, Charles-Alexandre ",,2
,"Crauk, Mlle Adèle",,2
,"Crauk, Mlle Irma",,3
,"Crauk, Mlle Irma ",,2
,"Cregan, M.",,1
,"Crenet, Mme Fanny",,1
,"Crenisse, Mlle Adèle",,1
,"Crespelle, Adolphe-Emile",,3
,"Crespelle, Emile",,12
,"Crespelle, Louis",,1
,"Crespy-Le-Prince, Charles-Edouard de",,3
,"Crespy-Leprince, Charles-Edouard de",,2
,"Crespy-Leprince, Hélène-Juliette",,3
,"Creswick, T.",,3
,"Creusy, Edouard-Amand",,3
,"Creuzet, Emile",,1
,"Creuzé de Lesser, baron Fernand",,2
,"Creuzé-Deschatelliers, Raoul",,5
,"Crinier, Georges",,8
,"Crisenoy, Pierre-Emile de",,12
,"Cristy, Eugène",,1
,"Crochepierre, André-Antoine",,2
,"Croissilliot fils, Jules",,1
,"Croissilliot, Julien",,1
,"Croizette, Mlle Pauline-Marie",,1
,"Cronan, Mlle Julie",,2
,"Croneau, Alphonse",,7
,"Cronier, Mlle (née Marie-Victoire-Ernestine Lefebvre)",,1
,"Cros, Henri",,2
,"Cros, Mme Henry",,1
,"Cross, J.",,1
,"Crosson, Mlle Esther",,3
,"Crouan, Mlle Julie",,6
,"Crouan, Mlle Julie ",,1
,"Crowninshield, Frédéric",,1
,"Croxford, Thomas-Swainson",,1
,"Croy, Raoul de",,2
,"Crès, Charles",,5
,"Créasy, Mlle Maria",,1
,"Crémer, Carl",,1
,"Crépon, Lucien",,1
,"Crétineau-Joly, Charles-Ludovic",,1
,"Cugnotet, Edgard",,2
,"Cugnotet, Ferdin.-Ludovic-Edgard",,2
,"Cugnotet, Ferdinand-Ludovic-Edgard",,8
,"Cuirblanc, Mlle Berthe",,2
,"Cuirblanc, Mme Berthe",,9
,"Cuisin, Charles-Emile",,6
,"Cuisinier, Léon",,1
,"Cuizille-Lagrange, Mme A.",,1
,"Culloch, M. George",,1
,"Culverhouse, Johan-Mengels",,11
,"Cuno, Mlle Pauline",,5
,"Cuny, Eugène",,11
,"Cuny, François-Eugène",,3
,"Cuny, Léon",,4
,"Cure, Louis",,1
,"Curot, Mme Marie-Louise",,2
,"Curtet, Joseph",,3
,"Curtis, Mlle Adelaïde",,1
,"Curtis, Mlle Marie-Adelaïde",,1
,"Curty, Edouard",,1
,"Cutbert, Robert",,1
,"Cuyer, Edouard",,5
,"Cuyer, Edouard ",,1
,"Cyb, Aman",,3
,"Cyboulle, Aman",,3
,"Cyboulle, Amand",,2
,"Célos, Henri",,3
,"Célos, Henri ",,1
,"Célos, Mme Gabrielle (née Dammouse)",,1
,"Cély, Claude",,3
,"Cély, Claude ",,1
,"Cérmak, Jaroslav",,1
,"Cérémonie, Jean-Joseph",,1
,"Cézanne, Paul",,14
,"D'Alheim, Jean",,1
,"D'Arches, Victor",,1
,"D'Eaubonne, Louis-Lucien ",,1
,"Dablin, Jean",,1
,"Dacre, Miss Isabel",,1
,"Dacre, S.-Isabel",,1
,"Dadure, Alphonse",,4
,"Dadure, Marie-Michel-Alphonse",,1
,"Dadure, feu Alphonse",,1
,"Daems, Ferdinand",,1
,"Dagand, Mme Adèle",,1
,Dagnan,,4
,"Dagnan, Isidore",,25
,"Dagnan, Pascal-Adolphe-Jean",,1
,"Dagneau, Henry",,1
,"Dagre, Miss Suzanne",,1
,"Daguzan, Léon",,3
,"Daguzan, Léon-Victor",,3
,"Dahl, Johan-Christian-Clausen",,3
,"Dahl, Siegwald",,1
,Dahlen Reiner,,1
,"Dahlen, Rainer",,2
,"Daisay, Jules",,7
,"Daisay, Jules ",,2
,"Daisy, Mme Louise",,1
,"Dalbert, Mme Yolande",,1
,"Dalh, C.",,1
,"Dallemagne, Adolphe-Jean-François-Marin",,5
,"Dallemagne, Léon",,9
,"Dallemagne, Léon ",,1
,"Dallemagne, Mme (née Augustine-Philippe de Cagny)",,10
,"Dallemagne, Mme (née Augustine-Phillippe de Cagny)",,2
,"Dallemagne, Mme Augustine",,8
,"Dalliance, Louis",,2
,"Dalpayrat, Louis",,1
,"Dalpayrat, Mme Anna",,1
,"Dalsay, Jules",,1
,"Damas, Eugène",,1
,"Dambourgez, Edouard-Jean",,2
,"Dameron, Charles-Emile",,4
,"Dameron, Emile-Charles",,5
,"Damery, Eugène",,2
,"Damery, Eugène-Jean",,1
,"Damis, Amédée-Gustave",,2
,"Damman, Benjamin-Auguste-Louis",,2
,"Dammouse, Edouard-Alexandre",,3
,"Damourette, Aristide",,4
,"Damourette, Mlle Augusta",,1
,"Damourette, Mlle Augustine-Agathe",,1
,"Damoye, Emmanuel-Pierre",,2
,"Damoye, Pierre-Emmanuel",,12
,"Damoye, Pierre-Emmanuel ",,1
,"Dampierre, Mme la comtesse de",,2
,"Dana, William P.-W.",,1
,"Dana, William-P.",,1
,"Dana, William-P.-W.",,4
,"Dana, William-P.-W. ",,1
,"Dananche, Xavier de",,2
,"Danby, F.",,2
,"Dandelot, Louis-Jean",,2
,"Dandelot, Mlle Louise",,2
,"Dandiran, Frédéric",,1
,"Dangiers-Goujon, Mme Pauline",,1
,"Dangler, Adolphe",,2
,"Danguin, Jean-Baptiste",,4
,"Danguy, Célestin",,4
,"Daniel, Georges",,4
,"Daniel, Mlle Louise ",,1
,"Daniel, Vincent",,2
,"Daniel-Klein, Mlle Stéphanie",,3
,"Danis, Alfred",,2
,"Dannequin, Alfred",,3
,"Danniaux, Mlle Aglaé",,1
,"Dansaert, Léon",,18
,"Dansaert, Léon ",,1
,"Dansaert, Léon-Marie-Constant",,3
,"Dansart, Léon",,1
,"Danse, Auguste-Michel",,3
,"Dantan, Joseph-Edouard",,15
,"Dantan, Joseph-Edouard ",,1
,"Dantel, Mlle Virginie",,1
,"Dantes, Mlle Julie",,3
,"Danveau, Léon",,1
,"Danveau, Léon-François",,3
,"Danvin, Mme Constance",,1
,"Daras, Henri",,2
,"Darasse, Georges",,1
,"Darasse, Georges-Paul-Joseph",,1
,"Darcy, Dominique",,2
,"Dardoise, Emile",,2
,"Dardoize, Emile",,9
,"Dardoize, Emile ",,2
,"Dardoize, Emile-Louis",,19
,"Dardoize, Louis-Emile",,5
,"Dareau, Flavien",,2
,"Daret Derville, Mlle Elisa",,2
,"Darets d'Ardeuil, Henri",,2
,"Darets d’Ardeuil, Henri",,8
,"Darey, Louis",,1
,"Dargaud, Paul-Joseph-Victor",,3
,"Dargaud, Paul-Joseph-Victor ",,1
,"Dargaud, Victor-Paul-Joseph",,2
,"Dargelas, Henri-André",,1
,"Dargent, Alphonse",,5
,"Dargent, Alphonse ",,2
,"Dargent, Yan",,5
,"Dargent, Yan'",,3
,"Dargent, Yan’",,34
,"Dargent, Yon",,2
,"Darier, Samson-Albert",,6
,"Darjou fils, Alfred",,1
,"Darjou, Alfred",,19
,"Darjou, Victor",,20
,"Darmesteter, Mme Arsène (née Hélena Hartog)",,2
,"Darnaud, Mlle Cécile",,4
,"Darodes, Auguste-Louis",,1
,"Darodes, Louis-Auguste",,8
,"Darodes, Louis-Augustes",,2
,"Darodet, Louis-Auguste",,1
,"Darras, Paul-Edouard-Alfred",,2
,"Darroux, Auguste-Victor",,4
,"Darru, Mlle Louise",,14
,"Darru, Mme Louise",,10
,Darré,,2
,"Dartein, Marie-Ferdinand de",,3
,"Dastugue, Maxime",,6
,"Dastugue, Maxime ",,1
,"Dauban, Jules",,7
,"Daubeil, Jules",,3
,"Daubigny, Charles-Pierre",,8
,"Daubigny, Karl-Pierre",,21
,"Daubigny, Mlle Cécile-Jeanne",,3
,"Daubigny, Pierre",,4
,"Daubrive, Mlle Angèle",,1
,"Daudet, Henri",,1
,"Daudet, Mlle Berthe",,2
,"Daudeteau, L.-R.",,1
,"Daudeteau, Louis-René-Marie",,5
,"Daudeteau, Louis-René-Marie ",,1
,Daudoux,,2
,Dauge-Frans,,1
,"Daullé, Mlle Marie",,1
,"Daullé, feu Mlle Marie",,1
,"Daulnoy, Victor",,29
,"Daulnoy, Victor ",,2
,"Daulnoy, Victor-Marie-Camille",,1
,"Daumet, Maurice",,1
,"Daumier, Honoré",,5
,"Daumont, Emile",,1
,"Daunas, Hermenegildo",,8
,"Daunas, Hermenegildo ",,1
,"Dauphin, Eugène-Baptistin-Emile",,1
,"Dauphin, François-Gustave",,12
,"Dauphin, François-Gustaves",,2
,"Dauphin, Hyacinthe",,1
,"Dauriac, Henri",,1
,"Dausse, Elise",,3
,"Dausse, Mlle Elise",,5
,"Dautel, Mlle Virginie",,2
,"Dauvergne, Anatole",,6
,"Dauvergne, François-Fortuné",,1
,"Dauvergne, Louis",,19
,"Daux, Edmond-Charles",,5
,"Davallon, Mme Athalie",,1
,"Daveau, Flavien",,3
,"Daverdoing, Charles",,2
,"David de Mayréna, Mme Clémence-Jeanne (née Eymard de Lanchatres)",,1
,"David, Alfred-Hector",,1
,"David, Alphonse",,1
,"David, Charles-André",,2
,"David, Ernest",,14
,"David, Ernest ",,1
,"David, Gustave",,14
,"David, Hector-Alfred ",,1
,"David, J.-Louis",,2
,"David, Jacques-Louis-Jules",,9
,"David, Jules",,17
,"David, Lubin",,1
,"David, Mlle Camille",,1
,"David, Mme (née Euphémie-Thérèse Didiez)",,1
,"David, Romain ",,1
,"David, Théodore",,1
,"David-Balay, Jean",,1
,"David-Riquier, Alfred-Hector",,1
,"Davin, Albert",,1
,"Daviron, Alphonse",,2
,"Davis, Henri-William-Banks",,3
,"Davis, John",,1
,"Davis, John-Steeple",,1
,"Davourgk, Louis-Auguste",,1
,"Davray, Henri-Charles",,2
,"Dawis, M Germaine",,1
,"Dawis, Mlle Germaine",,4
,"Dawugk, Auguste",,2
,"De Bar, Pierre-Alexandre",,1
,"De Bay Père, Joseph",,1
,"De Beughem, vicomte",,3
,"De Biefve, Edouard",,1
,"De Block, Eugène-François",,1
,"De Blois, F.-B.",,1
,"De Braekeleer, Ferdinand",,2
,"De Bruycker, François-Antoine",,1
,"De Buncey, Rosalbi",,2
,"De Bylandt, comte Alfred",,1
,"De Champheleer, Edmond",,1
,"De Cock, César",,26
,"De Cock, César ",,2
,"De Cock, Xavier",,23
,"De Coene, Henri",,1
,"De Conick, Pierre",,2
,"De Coninck, Pierre-Jacques",,1
,"De Frenne, Emile",,1
,"De Fressiniat, Jules",,1
,"De Gas, Edgar",,2
,"De Gas, Edgard",,4
,"De Gesne, Albert",,1
,"De Haan, M.-J.",,1
,"De Haas, Jean-Hubert-Léonard",,1
,"De Heuvel, Théodore-Bernard",,1
,"De Heyder, Pierre-Jean",,2
,"De Heyder, Pierre-Jean de",,1
,"De Jonghe, Gustave",,13
,"De Jonghe, Gustave ",,2
,"De Kemnitz, Louis",,2
,"De Keyser, Nicaise",,1
,"De Knyff, A.",,4
,"De Knyff, Alfred",,2
,"De La Bouère, Tancrède de",,2
,"De La Charlerie, Hippolyte",,6
,"De La Friche, Pierre-Eglantine",,1
,"De La Porte, Mme Adèle",,4
,"De La Roche, Ferdinand",,6
,"De La Roche, Ferdinand ",,1
,"De Launay, Victor",,1
,"De L’Arbre, Mlle Léonie",,1
,De Marneffe,,1
,"De Marneffe, Franc",,1
,"De Marneffe, François",,1
,"De Meester, Anatole",,1
,"De Méré, P.- Etienne",,1
,"De Méré, Paul-Etienne",,2
,"De Noter, David",,3
,"De Noter, David-E.-J.",,2
,"De Pratere, Edmond",,1
,"De Pratère, Edmond",,1
,"De Schampheleer, Edmond",,3
,"De Traz, Edouard ",,1
,"De Valernes, Evariste",,1
,"De Vigne, Edouard",,2
,"De Vigne, Félix",,2
,"De Vignon, Jules",,1
,"De Viviers, Henry",,2
,"De Vos, Vincent",,1
,"De Vriendt, Albert",,1
,"De Vriendt, Juliaan",,1
,"De Vriendt, Julien",,1
,"De Winne, Lievin",,1
,"De Winne, Liévain",,2
,"De Winne, Liévin",,2
,"De Winter, Louis",,2
,"De la Boulaye, Paul",,2
,"De la Porte, Mme Adèle",,1
,"De la Roche, Ferdinand",,1
,"Deakin, Edwin",,2
,"Debacq, Alexandre",,1
,"Debay, Auguste",,5
,"Debay, Auguste-Hyacinthe",,3
,"Debesque, Adolphe-Pierre",,1
,"Debette, Mme Léonie (née Adam)",,1
,"Deblois, F.-B.",,1
,"Debois, Nicolas-Michel",,9
,"Debon, Edmond",,3
,"Debon, Edmond ",,1
,"Debourge, Mme Juliette",,1
,"Debras, Louis",,23
,"Debras, Louis ",,1
,"Decaen, Alfred-Charles-Ferdinand",,33
,"Decaen, Alfred-Charles-Ferdinand ",,1
,"Decaisne, H.",,5
,"Decaisne, Henri",,2
,"Decaisne, Henry",,10
,Decamps,,10
,"Decamps, Alexandre-Gabriel",,51
,"Decan, Eugène",,28
,"Decan, Eugène ",,2
,"Decaux, Mme Fanny",,1
,"Decaux, Mme Fanny (née Michel)",,4
,"Deck, Georges",,1
,"Decoenne, Henri",,2
,"Decoeur, Jean-Marie",,1
,"Deconclois, Guillaume-Isidore",,1
,Decoreis,,1
,"Dedieu, Emile",,2
,"Dedreux-Dorcy, Pierre-Joseph",,13
,"Dedrée, Adrien",,1
,"Dedupart, Alexandre",,3
,"Defer, Mme (née Félicie Tiger)",,2
,"Deflubé, Louis-Joseph",,3
,"Defonds, Emile",,2
,"Defonte, Edmond",,1
,"Deforcade, Edouard",,1
,"Deforcade, Etienne",,3
,"Deforcade, Etienne ",,1
,"Deforcade, J.-B.-E.",,1
,"Defrance, Mlle Henriette-Louise",,1
,"Defrenne, Emile",,4
,"Degalasse, Mlle Amélie",,4
,"Degallaix, Louis",,8
,"Degallaix, Louis ",,2
,"Degand, Emile",,1
,"Degand, Eugène",,6
,Degas,,6
,"Degas, Edgar",,1
,"Degas, Edgard",,17
,"Deger, Ernest",,2
,"Degola, Eugène",,2
,"Degouy, Georges",,1
,"Degrain, Antoine",,2
,"Degrave, Jules-Alexandre",,1
,"Degrave, Jules-Alexandre ",,2
,"Degrave, Jules-Alexandre Patrouillard",,5
,"Degroux, Charles-Camille-Auguste",,3
,"Dehaes, Oscar",,3
,"Dehais, Louis",,1
,"Dehaisne, Léopold-Barthélemy",,1
,"Dehaisne, Léopold-Barthélémy",,1
,"Deharme, Mlle A.",,2
,"Deharme, Mlle Elisa-Apollina",,2
,"Deharme, Mlle Elisa-Appolina",,1
,"Deharme, Mlle Elisa-Appollina",,2
,"Dehaspe, Célestin",,2
,"Dehaussy, Jules",,45
,"Dehaussy, Jules ",,2
,"Dehaussy, Mme (née Adèle Douillet)",,2
,"Dehaussy, Mme Adèle",,13
,"Dehaussy, Mme Adèle ",,1
,"Dehaussy, Mme Adèle (née Douillet)",,1
,"Dehelly-Aubry, Charles-Eugène",,2
,"Dehesgues, Léon-Louis",,2
,"Deheuvel, Théodore",,1
,"Deheyder, Pierre-Jean",,3
,"Dehodencq, Edmond",,4
,"Dehorty, Thomas",,1
,"Deiker, Charles-Frédéric",,1
,"Dejussieu, Henri",,1
,"Dejussieu, Henri-François",,7
,"Delaborde, Elie",,1
,"Delaborde, Henri",,6
,"Delaborde, Henry",,3
,"Delacharlerie, Hippolitte",,2
,"Delacluze, Pascal-Martin",,1
,"Delacour, Albert",,3
,"Delacour, Denis-Albert",,1
,"Delacre, Mlle Pauline",,1
,"Delacroix, Auguste",,35
,"Delacroix, Victor",,1
,"Delacroix-Garnier, Mme Pauline",,3
,"Deladeuille, Achille",,2
,"Delahaye, Arsène",,1
,"Delahaye, Ernest",,1
,"Delahaye, Ernest-Emile",,1
,"Delahaye, Ernest-Jean",,2
,"Delahaye, Henri",,1
,"Delahaye, Henry",,1
,"Delahaye, Martial",,1
,"Delahaye, Mme (née Victoire-Emma John)",,1
,"Delahayes, Marie Mlle",,1
,"Delaisse, Frédéric-Auguste",,2
,Delalleau,,1
,"Delalleau, Ernest",,4
,"Delamain, Paul",,23
,"Delamain, Paul ",,1
,"Delamaison, Emile",,1
,"Delamarre, Henri",,2
,"Delamarre, Henry",,5
,"Delamarre, Henry-Louis",,3
,"Delamarre, Théod.",,1
,"Delamarre, Théodore",,25
,"Delamarre, Théodore ",,1
,"Delambre, Léon",,5
,"Delambre, Léon-Pierre",,5
,"Delambre-Joly, Léon",,1
,"Delance, Paul-Louis",,7
,"Delance, Paul-Louis ",,1
,"Delange, Paul-Louis",,1
,"Delangle, Firmin",,2
,"Delangle, Julien-Firmin",,2
,"Delanoy, Hippolite-Pierre",,2
,"Delanoy, Jacques",,6
,"Delapeine, Samuel",,1
,"Delaperche, Henri",,2
,"Delapierre, Alphonse",,5
,"Delaplace, Mlle Marie-Joséphine",,3
,"Delaplace-Raymond, Mme Marie-Joséphine",,1
,"Delaplanche, Eugène",,1
,"Delaporte, Désiré",,3
,"Delaporte, Mme (née Bessin)",,1
,"Delaporte, Mme Adèle",,11
,"Delaporte-Bessin, Mme",,1
,"Delaporte-Bessin, Mme Rosine-Antoinette",,2
,"Delaroche, Charles",,1
,"Delaroche, Charles-Ferdinand",,4
,"Delaroche, Ferdinand",,1
,"Delaroche, Honoré-Gaspard",,9
,"Delaruelle, Camille",,3
,"Delaruelle, Camille-Pierre",,7
,"Delatour, Edouard",,1
,"Delatre, Auguste-Marie",,1
,"Delattre, Adolphe",,3
,"Delattre, Henri",,22
,"Delaunay (dit Duval), Jules",,1
,"Delaunay dit Duval, Jules",,2
,"Delaunay, Alexandre",,1
,"Delaunay, Alexandre-François",,1
,"Delaunay, Alfred-Alexandre ",,1
,"Delaunay, Amable",,2
,"Delaunay, Georges-Louis",,3
,"Delaunay, Jules-Elie",,32
,"Delaunay, Jules-Elie ",,2
,"Delaunay, Prosper",,1
,"Delaunay, dit Duval, Jules ",,1
,"Delaunaye, Marie",,2
,"Delaune, Mlle Zoé-Laure",,2
,"Delaune, Mme Laure",,3
,"Delauney, Alfred",,1
,"Delauney, Alfred-Alexandre",,5
,"Delaurier, Emile",,2
,"Delaurier, Emile-Joseph",,2
,"Delaval, P.-L.",,5
,"Delaval, Pierre-Louis",,4
,"Delavault, Alfred",,4
,"Delaverne, Charles-Duboy",,3
,"Delaye, Charles-Claude",,2
,"Delbarre, Pierre-Jean",,1
,"Delbeke, Jean-Léopold",,5
,"Delbeke, Louis",,1
,"Delclaud, Jean",,2
,"Delcourt, Jean-Charles-Arsène",,1
,"Delechaux, Marcelin",,11
,"Delecluse, Auguste",,1
,"Delessard, Auguste",,13
,"Delessard, Auguste ",,1
,"Delessard, Auguste-Joseph",,4
,"Delestre, Adolphe",,11
,"Delestre, Adolphe-Alexandre",,4
,"Delestre, feu Adolphe-Alexandre",,1
,"Deleury, Mlle Laure",,2
,"Delfosse, Ernest",,22
,"Delgrange, Edouard ",,1
,"Delhumeau, Gustave",,11
,"Delhumeau, Gustave-Henri-Eugène",,6
,"Delhumeau, Gustave-Henry-Eugène",,9
,"Delierre, Auguste",,23
,"Delierre, Auguste ",,1
,"Deligne, Adolphe",,3
,"Deligne, Adolphe-Joseph",,2
,"Deligne, Jules",,2
,"Deligne, Jules-Benjamin",,1
,"Delile, Charles",,2
,"Delille, François",,5
,"Delinières, Remy",,3
,"Delion, Mlle Isabelle",,1
,"Delisle, Mme Adine Verdé",,1
,"Delisle, Mme Adine Verdé (née Pérignon)",,1
,"Delisle, Mme Julienne",,5
,"Deliville, Philibert-Théodore",,1
,"Della Rocca, Alfred",,1
,"Della Rocca, Jean",,1
,"Delleani, Laurent",,1
,"Dell’Acqua, Cesare",,1
,"Delmar, Mlle Henriette",,2
,"Delmotte, Jules-Adolphe",,7
,"Delobbe, François-Alfred",,26
,"Delobbe, François-Alfred ",,2
,"Delolme, Charles",,1
,"Delor, Jean-Marie",,3
,"Delorme, Georges-Edmond",,1
,"Delorme, Jean-Joseph",,1
,"Delorme, Jules-Claude",,1
,"Delorme, Mlle Berthe",,13
,"Delorme, Mlle Berthe ",,2
,"Delorme, Mlle Lucie",,2
,"Delorme, Mlle Lucie ",,1
,"Delorme, Pierre-Claude-François",,2
,"Delorre, François-Alfred",,2
,"Delort, Charles-Edouard",,11
,"Delpech, Mlle Blanche",,2
,"Delprat, J.-S.",,1
,"Delpy, Camille-Hippolite",,1
,"Delpy, Camille-Hippolyte",,13
,"Delpy, Camille-Hippolyte ",,2
,"Delpérée, Emile",,3
,"Delrieux, Etienne",,8
,"Delsaux, Jeremie",,1
,"Delsescaux, Charles",,2
,"Delsescaux, Charles ",,1
,"Delsesgaux, Charles",,1
,"Delton, Charles",,1
,"Delton, Charles-Albert",,2
,"Delucy, Louis-Godefroy",,4
,Delvaux,,1
,"Delvaux, Ed.",,1
,Delvieux (Etienne),,1
,"Delville-Cordier, Mlle Aimée-Eugeme",,1
,"Delville-Cordier, Mlle Aimée-Eugénie",,6
,"Delville-Cordier, Mme Aimée-Eugénie",,2
,"Deléchaux, Marcelin",,1
,"Delépine, Mlle Blanche-Joséphine",,2
,"Demarest, Louis-Adolphe",,1
,"Demarle, Gustave-Alphonse",,1
,"Demarquay, Barthelemy-Eugène",,1
,"Demarquay, Eugène",,4
,"Demarquay, Mme Marie",,3
,"Demarquet, Mme Irma (née Crauk)",,2
,"Demarquet-Crauk, Narcisse-Désirée",,2
,"Demarçat, Mme Camille",,1
,"Demarçay, Mme Camille",,3
,"Demarçay, Mme Camille ",,1
,"Demasur, Mlle Marie-Mathilde-Virginie",,1
,"Demasur, Mme Marie-Mathilde-Virginie",,1
,"Demaussy, Augustin-Luc",,2
,"Demay, Victor",,4
,"Demesmay, Camille",,4
,"Demont, Adrien",,4
,"Demont-Breton, Mme Virginie",,2
,"Demory, Charles",,2
,"Demory, Charles-Théophile",,8
,"Demory, Charles-Théophile ",,1
,"Demougin, Gustave",,1
,"Demougin, Gustave-René",,1
,"Demougin, Mme Mathilde",,1
,"Demously, Augustin",,6
,"Demoussy, Augustin",,16
,"Demoussy, Augustin-Luc",,2
,"Denduyts, Gustave",,7
,"Denduyts, Gustave ",,2
,"Denet, Charles",,3
,"Denet-Clément, Charles",,2
,"Deneux, Charles-Auguste",,4
,"Deneux, Gabriel-Charles",,2
,"Dengalière, Marius",,1
,"Denis, Edmond-Auguste",,1
,"Denis, Eugène",,10
,"Denis, Eugène ",,1
,"Denis, Jean-Charles",,1
,"Denis, Jules",,3
,"Denisard, Charles",,1
,"Denise, Alexandre",,2
,"Denisse, Amédée",,1
,"Denizard, Charles",,5
,Denizart,,1
,Denneulin,,1
,"Denneulin, Jules-César",,4
,"Denos, Mme Louise",,3
,"Denoue, Théophraste",,2
